CO_IES,Instituicao,CO_CATEGAD,CO_CURSO,NO_CURSO,Municipio,UF,TP_SEXO,NU_IDADE,QE_I01,QE_I02,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I24,QE_I25,QE_I26,NT_GER
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,B,B,D,D,D,E,A,D,A,B,C,A,A,A,A,A,C,C,A,D,A,A,B,40.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,32,C,B,B,D,D,B,E,F,A,B,E,C,B,B,E,A,C,F,B,D,A,A,B,45.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,25,C,B,C,A,D,D,A,F,A,E,D,B,D,F,E,A,A,B,B,A,B,A,B,63.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,25,C,D,C,C,D,C,A,B,A,C,D,B,C,A,B,A,A,C,A,B,A,A,B,38.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,25,C,C,C,A,D,D,A,D,A,D,D,B,B,C,E,A,A,A,A,D,A,A,B,36.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,A,B,A,D,C,D,A,D,A,D,D,B,D,D,A,A,A,B,A,A,B,A,D,51.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,F,24,C,B,C,D,D,D,A,A,A,D,D,B,C,D,E,A,A,C,A,A,B,A,B,39.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,B,B,B,A,D,C,A,A,A,C,C,B,B,C,A,A,A,B,B,A,B,A,B,53.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,F,23,A,B,B,D,D,D,A,D,A,C,C,B,C,C,E,A,A,B,B,A,B,A,B,52.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,24,C,B,C,D,D,B,A,D,A,C,D,B,E,B,E,A,A,A,A,A,B,A,B,41.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,24,C,D,C,D,D,D,A,D,A,D,D,B,D,B,C,A,A,B,A,A,B,A,B,47.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,27,B,A,C,E,D,C,A,D,A,D,E,B,B,D,A,A,A,D,A,A,B,A,A,70.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,B,A,B,A,D,E,A,D,A,D,F,B,C,E,D,A,A,A,B,A,B,A,B,63.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,25,B,D,C,E,D,C,A,A,A,D,E,B,D,E,A,A,A,C,A,A,B,A,A,62.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,31,C,B,C,C,D,C,B,D,A,D,E,C,C,E,E,A,A,A,A,A,B,A,B,39.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,24,B,B,B,B,C,D,A,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,A,51.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,27,C,B,C,A,C,C,A,D,A,D,C,D,A,E,A,A,A,F,A,D,A,A,B,46.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,32,E,A,B,E,D,D,B,D,A,D,D,C,B,C,E,A,A,C,A,D,A,A,F,39.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,F,26,A,A,A,A,A,A,A,B,A,D,E,C,A,C,D,A,A,F,A,A,B,A,B,28.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,B,D,B,B,D,B,A,F,A,D,D,B,B,A,A,A,A,D,A,A,B,A,B,37.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,25,C,B,C,B,D,B,A,B,A,D,D,D,A,C,C,A,A,B,B,D,A,A,B,57.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,35,B,B,B,B,D,E,A,D,A,A,C,C,C,E,D,A,A,A,A,E,A,A,A,61.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,B,B,D,A,E,B,A,D,A,D,E,D,D,F,A,A,A,B,A,A,A,A,B,45.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,31,A,B,C,B,D,D,A,F,A,D,D,B,C,B,A,A,A,C,A,A,A,A,A,46.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,32,A,A,C,B,D,E,A,B,A,B,B,D,A,B,A,A,D,B,A,D,A,A,G,41.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,24,C,C,C,C,C,D,A,B,A,D,C,B,E,C,C,A,A,B,A,A,B,A,B,54.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,23,C,A,C,B,D,D,A,B,A,E,D,B,C,B,A,A,A,B,A,A,A,A,B,64.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,24,C,D,C,D,D,B,A,D,A,E,D,B,D,C,B,A,A,B,A,A,A,A,B,57.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,C,D,B,D,E,D,A,D,A,D,E,D,A,D,D,A,A,A,A,A,A,B,B,43.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,C,D,C,C,C,B,A,D,A,E,C,B,E,D,A,A,A,A,A,D,A,A,B,15.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,C,B,B,C,D,C,A,A,A,D,E,B,C,F,D,A,A,A,A,A,B,A,B,62.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,21,C,B,C,B,D,C,A,D,A,B,D,D,A,B,A,A,B,B,A,E,A,A,D,65.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,22,A,B,C,E,D,E,A,A,A,E,F,B,C,E,B,A,A,B,A,A,B,A,B,70.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,23,B,C,C,B,D,D,A,D,A,D,E,B,E,E,A,A,A,B,A,A,B,A,B,52.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,24,D,B,B,E,D,C,A,D,A,D,D,B,C,D,A,A,A,A,A,A,B,A,B,47.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,A,D,E,A,C,A,A,B,A,D,D,B,C,A,E,A,A,A,A,D,A,A,B,17.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,31,C,C,C,E,C,C,A,D,A,C,C,B,C,C,D,A,A,A,A,A,B,A,D,49.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,27,A,D,C,D,D,D,A,D,A,D,D,B,D,D,A,A,A,A,A,A,B,A,B,51.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,C,A,C,B,B,C,A,B,A,E,D,B,F,F,A,A,A,B,A,B,A,A,B,44.0
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),1,13277,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,22,B,B,B,D,D,E,A,D,A,D,E,B,B,D,C,J,A,D,A,A,B,A,B,59.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,27,C,C,C,B,D,B,A,B,A,B,B,B,E,B,E,E,A,A,A,E,A,A,F,30.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,25,C,B,B,A,D,B,A,B,A,C,C,B,C,C,E,B,A,A,A,A,B,A,B,37.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,29,C,B,C,A,C,C,E,B,A,C,B,B,E,B,A,B,A,F,A,A,A,A,B,43.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,B,D,C,D,D,C,A,D,A,D,D,B,C,B,A,B,A,A,A,A,B,A,B,30.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,F,25,C,A,B,B,D,D,A,D,A,B,D,B,D,B,A,B,A,A,A,A,D,A,B,33.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,26,C,B,B,A,C,B,A,A,A,E,D,B,D,C,C,F,A,A,A,D,A,A,B,37.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,23,C,A,B,A,D,D,A,A,A,F,D,B,D,F,E,B,A,A,A,A,B,A,D,42.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,33,C,A,C,B,D,C,A,D,A,D,F,B,C,F,A,B,A,A,A,A,B,A,A,22.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,42,C,B,D,B,D,E,A,B,A,D,D,B,E,B,D,D,A,A,A,D,A,B,B,42.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,28,B,B,C,B,D,D,A,B,A,B,B,B,A,B,E,D,A,A,A,E,A,A,B,39.0
396,Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),4,18267,CIÊNCIA DA COMPUTAÇÃO,Salvador,BA,M,22,C,B,C,A,C,C,A,A,A,C,D,B,D,C,E,F,A,A,A,A,B,A,B,34.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,24,C,A,B,A,D,D,A,D,A,C,B,D,B,A,A,A,D,B,A,A,E,A,B,47.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,28,B,A,B,A,D,E,B,F,A,C,D,C,B,A,D,A,A,A,A,A,A,A,B,41.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,22,B,B,B,E,D,D,A,A,A,D,D,D,B,E,E,A,A,B,A,A,A,B,B,63.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,27,C,B,C,B,D,C,A,B,A,D,D,A,A,E,E,B,A,A,A,B,A,A,A,56.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,33,C,B,C,D,D,C,A,F,A,B,B,D,C,B,E,A,F,A,A,A,A,D,A,36.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,26,C,B,B,C,D,D,A,A,A,D,F,B,C,C,B,A,A,A,A,A,A,B,B,49.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,26,B,C,B,B,C,C,A,D,A,A,B,B,C,A,B,A,A,A,A,E,A,A,G,35.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,20,C,B,C,A,D,C,A,D,A,F,F,B,E,F,A,A,A,B,A,A,B,A,B,54.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,27,A,B,C,E,D,E,A,D,A,D,F,B,C,E,E,A,A,F,A,A,B,A,B,47.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,40,A,C,C,B,D,E,B,A,A,D,D,C,C,C,D,A,A,A,A,A,D,A,A,51.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,36,C,A,C,B,D,D,B,B,A,D,C,C,B,C,E,A,A,A,A,B,A,A,B,37.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,26,C,B,B,B,D,C,A,D,A,D,E,B,D,B,B,A,A,A,A,A,D,A,B,38.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,22,B,B,C,A,D,D,A,D,A,D,F,B,D,B,E,A,A,B,A,A,A,B,B,57.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,23,C,B,C,B,D,B,A,A,A,D,D,A,A,C,E,A,A,A,A,A,E,A,B,44.0
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),2,19042,CIÊNCIA DA COMPUTAÇÃO,Vitória da Conquista,BA,M,24,C,A,B,A,C,C,A,A,A,C,F,B,C,D,A,A,A,A,A,D,A,A,B,48.0
