index,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
3119,2017,548,1,10028,4004,11452,1,2111300,21,2,26,M,2008.0,2009.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CBBBEEAB,10110110.0,ACECBBAEACEEACEABEDDBDBACAD,111110011010910099010000010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,50.9,67.5,62.5,75.0,74.0,70.0,75.0,76.0,80.0,75.0,45.4,45.8,43.3,60.0,0.0,70.0,B,C,C,B,B,C,A,D,D,A,D,A,E,F,B,D,E,D,D,A,A,B,A,A,21.0,B,A,B,G,A,E,D,D,A,F,5.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,6.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,8.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,7.0,3.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3120,2017,548,1,10028,4004,11452,1,2111300,21,2,27,M,2009.0,2011.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCDBCEBC,1011100.0,DBEEBAEEADCBAEECBADCBDCCCCC,001010011100900099000000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,33.3,46.6,50.0,41.5,35.0,55.0,30.0,48.0,40.0,50.0,28.9,20.8,75.0,50.0,75.0,100.0,C,C,D,C,B,C,A,D,E,A,D,A,E,D,B,D,D,D,D,A,A,A,A,A,21.0,B,A,B,G,A,A,C,E,E,F,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,5.0,4.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,7.0,5.0,5.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3121,2017,548,1,10028,4004,11452,1,2111300,21,2,22,M,2011.0,2012.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEAD,11111111.0,DAACDCBADDEECDDEEBBEABDEADD,000101000110900199100100000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,47.2,93.4,100.0,83.5,72.0,80.0,70.0,95.0,75.0,100.0,31.8,29.2,46.7,30.0,10.0,100.0,C,D,C,A,B,C,D,B,C,A,A,A,D,E,B,E,D,E,E,A,A,B,A,A,21.0,A,A,A,G,A,C,B,A,H,F,4.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,6.0,6.0,4.0,3.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,6.0,4.0,4.0,8.0,8.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,4.0,6.0,3.0,3.0,3.0,8.0,8.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3122,2017,548,1,10028,4004,11452,1,2111300,21,2,22,M,2009.0,2012.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBEEDD,11110101.0,AAACBCBEADCBBBEEEBBEAAEAEED,100111011100900199100010000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,54.4,74.6,75.0,74.0,53.0,65.0,50.0,95.0,75.0,100.0,47.7,41.7,81.7,90.0,65.0,90.0,C,D,C,A,A,B,A,C,C,A,A,A,C,E,B,E,E,B,A,A,A,A,A,A,21.0,B,A,B,A,A,B,B,A,A,A,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3123,2017,548,1,10028,4004,11452,1,2111300,21,2,23,M,2012.0,2012.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACBBCEBD,1111101.0,ADEABCDEADECAAEEDEBDECBBEAE,101011111110900199111001011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,555.0,65.2,60.8,75.0,39.5,79.0,75.0,80.0,0.0,0.0,0.0,66.7,66.7,66.7,100.0,0.0,100.0,B,D,C,B,B,C,A,C,D,A,A,A,E,E,B,D,E,C,A,G,A,B,A,A,21.0,B,A,B,G,A,B,C,E,E,A,5.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3124,2017,548,1,10028,4004,11452,1,2111300,21,2,31,M,2004.0,2006.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,B,A,E,E,A,A,F,D,E,A,A,A,A,A,21.0,B,A,B,C,A,A,B,E,A,F,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,2.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3125,2017,548,1,10028,4004,11452,1,2111300,21,2,27,M,2007.0,2008.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACBBCEAE,1111110.0,AAEABCCEADEBBCDCCBEDEDEBDCD,101011011110910099011011100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,64.3,77.6,75.0,81.5,89.0,85.0,90.0,74.0,70.0,75.0,59.8,58.3,68.3,60.0,45.0,100.0,B,D,C,A,B,C,B,B,C,A,A,A,C,D,B,D,B,E,D,A,A,B,A,D,21.0,A,A,B,G,B,B,B,A,C,F,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,8.0,5.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3126,2017,548,1,10028,4004,11452,1,2111300,21,2,25,M,2009.0,2010.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCCBEEDB,1010100.0,CCAABBAEAECBECACCCCECCCBDCC,010010011000911099000001100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,35.0,49.1,37.5,66.5,58.0,50.0,60.0,75.0,75.0,75.0,30.3,33.3,13.3,40.0,0.0,0.0,C,C,B,A,B,C,C,D,D,A,D,A,D,D,B,B,C,B,A,A,A,B,A,A,21.0,B,A,B,C,B,D,E,B,B,A,4.0,5.0,2.0,5.0,6.0,5.0,2.0,5.0,2.0,6.0,5.0,7.0,4.0,3.0,5.0,6.0,4.0,4.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,7.0,7.0,3.0,7.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,7.0,4.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3127,2017,548,1,10028,4004,11452,1,2111300,21,2,25,M,2009.0,2011.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECBACEAD,1101111.0,EADABDEEAEEBBEDBEBEDECDBDED,000010011010900099011001100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,45.4,74.0,75.0,72.5,79.0,75.0,80.0,66.0,50.0,70.0,35.8,33.3,50.0,40.0,40.0,70.0,C,C,C,C,B,C,E,D,D,A,A,A,D,F,B,D,D,B,A,A,A,C,B,A,21.0,E,A,B,G,A,B,B,A,A,F,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,2.0,1.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3128,2017,548,1,10028,4004,11452,1,2111300,21,2,28,M,2009.0,2011.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECBECEDC,1101100.0,AAECAAECCDCACBACEAEDAEDECAD,101100000100901099010000010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,37.2,55.6,50.0,64.0,54.0,70.0,50.0,74.0,70.0,75.0,31.1,29.2,41.7,0.0,75.0,50.0,C,D,C,B,B,D,C,C,C,A,D,A,B,D,B,C,C,E,E,A,A,B,A,D,21.0,A,A,B,C,B,B,B,C,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3129,2017,548,1,10028,4004,11452,1,2111300,21,2,25,M,2008.0,2009.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BDABCEDE,11100.0,BAECDEBECDEBBBACECEDAABBABB,001100010110901099010001000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,42.1,55.7,37.5,83.0,78.0,70.0,80.0,88.0,40.0,100.0,37.6,33.3,61.7,70.0,65.0,50.0,C,D,B,D,D,D,B,B,C,A,A,A,D,D,B,C,E,E,E,A,A,C,A,A,21.0,B,A,B,A,B,B,B,E,E,A,5.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,6.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,8.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3130,2017,548,1,10028,4004,11452,1,2111300,21,2,25,M,2010.0,2011.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBCEDC,1111100.0,DAECEBB*ADEDBCCACACECCDB*..,001100001111910099000001000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,40.1,57.3,62.5,49.5,65.0,65.0,65.0,34.0,70.0,25.0,34.3,33.3,40.0,40.0,80.0,0.0,A,D,A,B,D,C,D,A,E,A,B,A,D,D,B,H,B,B,A,A,A,B,A,B,21.0,A,B,A,C,A,C,D,C,A,A,3.0,8.0,2.0,2.0,4.0,5.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,6.0,4.0,6.0,6.0,6.0,3.0,1.0,2.0,2.0,4.0,5.0,6.0,6.0,6.0,2.0,2.0,5.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3131,2017,548,1,10028,4004,11452,1,2111300,21,2,22,M,2011.0,2012.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CDBBCEAD,10111111.0,DCACBDACADEECCBACEDDCEBBCDD,010110001110910099010001000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,47.5,80.3,87.5,69.5,68.0,80.0,65.0,71.0,75.0,70.0,36.6,37.5,31.7,30.0,55.0,10.0,A,C,B,B,B,D,E,D,D,A,A,A,E,E,B,D,E,A,A,A,E,C,B,A,21.0,B,A,B,A,A,B,C,A,E,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3132,2017,548,1,10028,4004,11452,1,2111300,21,2,27,F,2007.0,2009.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BAABEEAD,10111.0,DAECCABBCCBDAAEAEDDDCCBBAAD,001100000001900099010001010,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,28.7,50.8,50.0,52.0,34.0,70.0,25.0,70.0,50.0,75.0,21.3,25.0,0.0,0.0,0.0,0.0,C,D,B,B,B,C,A,C,B,E,A,A,A,D,C,C,C,B,A,A,A,B,A,A,21.0,E,A,B,C,A,A,C,E,A,F,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3133,2017,548,1,10028,4004,11452,1,2111300,21,2,24,M,2010.0,2011.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,AAABCEBE,11100.0,DCECBEDEADEDECCCACBEDCEBEAE,011110111111910099100011011,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,555.0,555.0,555.0,53.4,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,66.7,46.7,60.0,60.0,20.0,C,C,C,C,A,B,B,D,C,A,A,A,D,D,B,C,C,C,A,A,E,E,B,A,21.0,B,A,C,A,A,A,B,C,B,A,3.0,2.0,5.0,4.0,3.0,5.0,5.0,6.0,3.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,2.0,1.0,3.0,1.0,8.0,1.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3134,2017,548,1,10028,4004,11452,1,2111300,21,2,24,M,2009.0,2012.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBACEBE,11101100.0,DAAADDBDAEECCECDEECEAEEADCD,000000001010900099000010100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,31.0,61.1,62.5,59.0,72.0,60.0,75.0,46.0,30.0,50.0,20.9,16.7,45.0,60.0,75.0,0.0,C,D,C,A,C,A,B,D,C,A,A,A,F,F,B,C,F,B,A,A,A,E,B,A,21.0,B,A,B,A,A,C,B,A,E,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3135,2017,548,1,10028,4004,11452,1,2111300,21,2,29,M,2006.0,2007.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCE*D,11111101.0,DAECBCCEADADCACCEABDDAEAECE,001111011101900099110010001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,62.5,80.3,87.5,69.5,72.0,80.0,70.0,67.0,55.0,70.0,56.5,50.0,93.3,100.0,90.0,90.0,B,C,C,B,A,B,E,D,D,A,A,A,D,D,B,D,E,D,E,A,A,E,A,A,21.0,A,A,F,K,A,E,C,A,E,F,5.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,6.0,6.0,5.0,4.0,4.0,5.0,2.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,5.0,7.0,4.0,4.0,7.0,7.0,6.0,5.0,6.0,7.0,6.0,2.0,3.0,4.0,2.0,1.0,7.0,7.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3136,2017,548,1,10028,4004,11452,1,2111300,21,2,23,M,2011.0,2012.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACCBCEBD,1011101.0,AABCEDEEADADBCDEDBBEACBEEEB,100100011101910199100000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,48.5,67.5,62.5,75.0,72.0,80.0,70.0,78.0,90.0,75.0,42.1,37.5,68.3,50.0,65.0,90.0,C,D,C,D,B,C,B,D,D,A,A,A,C,C,B,B,A,C,A,A,A,C,B,C,21.0,A,A,C,G,A,B,E,E,A,F,5.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,6.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
3137,2017,548,1,10028,4004,11452,1,2111300,21,2,30,F,2004.0,2011.0,2.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CABECEBD,10101101.0,DAADBCBEABBEDCECEBCDDBADECB,000011011000910099010100000,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,28.0,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,29.2,0.0,0.0,0.0,0.0,B,D,D,C,D,D,C,D,E,A,D,A,C,D,B,F,D,F,E,A,A,A,A,D,21.0,A,A,F,G,B,B,B,D,A,F,4.0,7.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,6.0,4.0,4.0,1.0,3.0,7.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,6.0,6.0,2.0,1.0,3.0,5.0,3.0,5.0,6.0,8.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO (UFMA),UFMA,São Luís,MA
8479,2017,4865,4,10022,4004,107920,1,2111300,21,2,40,F,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,FACULDADE PITÁGORAS DE SÃO LUIZ,-,São Luís,MA
8480,2017,4865,4,10022,4004,107920,1,2111300,21,2,26,M,2008.0,2009.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,FACULDADE PITÁGORAS DE SÃO LUIZ,-,São Luís,MA
8481,2017,4865,4,10022,4004,107920,1,2111300,21,2,28,M,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,FACULDADE PITÁGORAS DE SÃO LUIZ,-,São Luís,MA
