NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2011.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBCEAE,1111110.0,AAECBBAEACCDACECAADDECEEDCA,101110011001910099011010100,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,555.0,555.0,555.0,52.1,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,50.0,80.0,100.0,70.0,70.0,C,D,A,C,C,C,D,D,D,A,D,A,D,D,D,A,D,B,A,A,A,A,A,A,25.0,B,A,B,G,A,C,E,C,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,8.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,F,2010.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BAEBCEDD,11101.0,DADDDBCAADEEBCDEABBCABDDBCD,000000001110910199100100000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,555.0,37.5,47.6,50.0,44.0,88.0,80.0,90.0,0.0,0.0,0.0,34.1,29.2,61.7,90.0,65.0,30.0,,,,,,,,,,A,D,A,E,D,B,E,A,D,A,A,A,B,B,D,25.0,A,A,B,C,A,A,C,A,A,A,4.0,4.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,7.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2010.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,A,D,E,B,D,F,E,A,A,A,D,B,A,25.0,B,A,A,B,A,E,D,E,E,F,4.0,3.0,3.0,6.0,2.0,6.0,5.0,4.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,5.0,8.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,22,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBDCEAD,11101111.0,DAECBCBEADEDACDEECBEEBEADDE,001111011111910199101110101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,73.3,70.5,87.5,45.0,39.0,75.0,30.0,51.0,75.0,45.0,74.2,70.8,93.3,100.0,80.0,100.0,B,C,B,B,A,B,A,E,C,A,D,A,E,E,B,D,E,B,B,A,A,B,A,A,25.0,B,A,B,A,A,A,D,A,E,F,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2008.0,2010.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCEBEEDB,11010100.0,ADEABCBEADEDDCAAEBADADAECED,101011011111911099010000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,51.7,54.4,50.0,61.0,71.0,75.0,70.0,51.0,55.0,50.0,50.8,50.0,55.0,30.0,45.0,90.0,B,C,C,B,B,C,D,D,B,A,A,A,D,E,B,E,C,B,A,A,A,A,F,A,25.0,B,A,A,G,A,C,C,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,1.0,6.0,6.0,6.0,7.0,6.0,1.0,3.0,2.0,6.0,4.0,6.0,6.0,6.0,3.0,4.0,4.0,6.0,6.0,5.0,8.0,8.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,22,M,2011.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEDD,11111101.0,CAEABCDEADCDACEEBCCDEBCBDCE,001011111101910199011101101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,73.5,83.3,87.5,77.0,63.0,55.0,65.0,91.0,55.0,100.0,70.2,66.7,90.0,100.0,70.0,100.0,A,C,C,B,B,C,A,D,B,A,D,A,D,D,D,A,C,E,A,A,A,F,F,A,26.0,B,A,A,A,A,E,B,E,A,F,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,26,M,2009.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCABCEDD,11011101.0,DAAEBCEEAECEBCECEEBDAAEEEEE,000011011000910099110010001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,53.1,77.0,75.0,80.0,85.0,65.0,90.0,75.0,75.0,75.0,45.1,37.5,88.3,90.0,95.0,80.0,B,D,C,B,A,B,B,D,C,A,A,A,D,E,B,C,C,C,C,A,A,C,F,A,25.0,B,A,B,A,A,D,C,C,A,F,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,8.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2010.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EACDCEED,1101.0,DCEBEBBEAAEDADACAEDDEBBEDAD,011000011011901099011100110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,50.4,52.5,37.5,75.0,75.0,75.0,75.0,75.0,75.0,75.0,49.7,50.0,48.3,70.0,75.0,0.0,C,C,B,B,A,C,A,D,C,A,A,A,D,D,B,E,C,C,C,A,A,F,A,A,25.0,A,A,B,G,A,A,B,E,E,F,5.0,5.0,3.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,6.0,6.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,8.0,1.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,4.0,1.0,6.0,1.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,24,M,2009.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BDDACDCC,1000.0,ACBCBCBEBDCBBCACECDDAECECDE,110111010100911099010000001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,42.4,30.3,12.5,57.0,48.0,40.0,50.0,66.0,50.0,70.0,46.4,45.8,50.0,0.0,80.0,70.0,C,C,C,B,C,C,A,D,B,B,B,A,E,E,C,B,D,E,E,A,A,F,B,A,25.0,B,A,B,A,A,B,C,E,A,A,5.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,8.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,26,M,2009.0,2015.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CEBBCEAD,10111111.0,DCECBCAEADEDDCBEABDDDDEEDEE,011111011111910199010010101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,66.8,69.9,87.5,43.5,57.0,65.0,55.0,30.0,50.0,25.0,65.7,66.7,60.0,30.0,80.0,70.0,B,B,C,D,D,B,D,C,B,B,D,A,D,E,C,B,B,F,E,A,A,F,A,A,25.0,B,A,B,C,A,A,C,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,6.0,8.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2008.0,2015.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CEBBCEAD,10111111.0,AAECBCBECEDDBCCEEAEEDEECBDB,101111010001910199000010000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.9,76.7,87.5,60.5,53.0,65.0,50.0,68.0,60.0,70.0,41.0,41.7,36.7,60.0,50.0,0.0,B,D,C,C,A,C,A,D,B,A,D,A,C,E,B,E,C,C,C,A,A,B,A,A,25.0,B,A,A,B,A,E,C,E,E,F,6.0,5.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,3.0,6.0,2.0,6.0,6.0,4.0,2.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCABCECD,1011101.0,ACEDBBAEADECACDDDCEDDCEECCE,111010011110910099010010001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,58.0,69.3,62.5,79.5,66.0,70.0,65.0,93.0,65.0,100.0,54.2,50.0,78.3,100.0,75.0,60.0,B,C,C,C,B,B,D,D,D,A,D,A,D,E,D,E,E,C,D,A,A,F,F,D,25.0,A,B,B,C,A,B,C,E,E,I,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,4.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,1.0,6.0,1.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2009.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEAE,11111110.0,EACBBBAEABEDACAECEBDDBBBEBB,000010011011911199110101000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,58.8,78.1,87.5,64.0,79.0,75.0,80.0,49.0,65.0,45.0,52.3,50.0,65.0,30.0,65.0,100.0,C,C,B,B,C,C,E,E,D,A,D,A,D,F,B,D,D,E,E,A,C,A,A,A,25.0,B,A,B,G,A,A,D,A,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,7.0,5.0,5.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,21,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,AABBEEAD,110111.0,ACEEBCDEADEDBCAEEBDDEBEADAE,111011111111911199011110111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,79.0,65.9,62.5,71.0,74.0,50.0,80.0,68.0,60.0,70.0,83.4,87.5,60.0,100.0,80.0,0.0,B,D,C,C,A,C,C,D,D,A,B,A,D,E,B,D,B,C,B,A,A,B,A,E,25.0,A,A,B,C,A,C,E,C,A,A,6.0,6.0,5.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,8.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,30,M,2013.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACBBDEDC,1110100.0,ECECBBCDACDDDCDECCCDABAACCD,011110001001910199010100000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,555.0,43.8,43.0,50.0,32.5,65.0,65.0,65.0,0.0,0.0,0.0,44.0,41.7,56.7,70.0,0.0,100.0,C,D,C,B,A,C,A,D,C,A,A,A,F,D,A,A,F,C,A,A,A,F,A,A,25.0,B,A,B,H,A,B,D,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,4.0,5.0,6.0,6.0,6.0,7.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,4.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2011.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,A,B,C,B,H,C,E,A,A,A,C,A,A,25.0,B,A,B,G,B,B,D,A,E,E,4.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,7.0,7.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,6.0,5.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEAD,11111111.0,ACECBCDEADEDCCAEAAEDDBEBBBE,111111111111911199010111001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,88.6,97.0,100.0,92.5,92.0,100.0,90.0,93.0,65.0,100.0,85.8,83.3,100.0,100.0,100.0,100.0,C,C,C,B,B,C,D,D,D,A,F,A,E,E,B,E,F,B,B,A,A,B,A,A,25.0,B,A,B,A,A,A,B,E,E,F,2.0,2.0,1.0,1.0,7.0,3.0,8.0,8.0,8.0,1.0,3.0,3.0,7.0,3.0,7.0,1.0,6.0,5.0,5.0,7.0,3.0,1.0,3.0,7.0,8.0,3.0,1.0,6.0,3.0,6.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,27,M,2007.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,AEBBCEBE,111100.0,ACECBCCEADADCABEEBEDADEBEAD,111111011101900199010011010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.1,48.6,50.0,46.5,22.0,50.0,15.0,71.0,55.0,75.0,62.6,62.5,63.3,30.0,60.0,100.0,B,C,C,B,B,B,A,D,D,A,D,A,D,F,B,D,D,B,A,A,A,B,B,A,25.0,B,A,A,G,A,B,B,A,A,F,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,8.0,5.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,4.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,22,F,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBCEDA,1111100.0,AAABBCBDADDEBEDEDBDEEDAADDE,100011001100900199001000101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,47.4,59.5,62.5,55.0,39.0,75.0,30.0,71.0,75.0,70.0,43.4,37.5,76.7,60.0,70.0,100.0,C,C,C,A,B,C,B,D,D,A,A,A,C,E,B,E,E,C,A,A,A,F,B,A,25.0,B,A,B,E,A,B,C,E,B,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,24,M,2010.0,2015.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCABBEAC,11010110.0,AABCBCDEBDAABCEDDCBDEBECDEE,100111110100910099111110101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,63.1,59.9,62.5,56.0,67.0,35.0,75.0,45.0,25.0,50.0,64.1,62.5,73.3,60.0,70.0,90.0,C,C,B,B,B,B,E,D,C,A,A,A,B,D,B,D,C,B,A,A,A,B,A,D,35.0,A,A,B,C,A,A,E,E,C,A,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCABCEEE,11011100.0,ACECBCDEADEDDCACEADDEBEBEEE,111111111111911099011111001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,76.8,62.3,62.5,62.0,34.0,50.0,30.0,90.0,50.0,100.0,81.6,83.3,71.7,30.0,85.0,100.0,B,B,C,B,B,C,A,D,C,A,A,B,D,E,D,A,F,D,A,A,A,B,B,A,25.0,B,A,F,A,A,B,A,A,E,F,5.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,3.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
